manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,id,month,season,weekend,consumption(kWh/100km)_rolling_mean
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-18,86265,41.0,8.6,Electricity,Winter tires,1,1,1,Normal,20.98,0,1,8.48,19,1,winter,weekday,20.49000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-18,86224,45.0,9.6,Electricity,Winter tires,1,1,1,Normal,21.33,0,1,8.829999999999998,19,1,winter,weekday,21.15500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-17,86179,42.0,8.9,Electricity,Winter tires,1,1,1,Normal,21.19,0,1,8.690000000000001,19,1,winter,weekday,21.260000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-17,86137,43.0,9.2,Electricity,Winter tires,1,1,1,Normal,21.4,0,1,8.899999999999999,19,1,winter,weekday,21.29500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-16,86094,42.0,7.7,Electricity,Winter tires,1,1,1,Normal,18.33,0,1,5.829999999999998,19,1,winter,weekday,19.865000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-16,86052,70.0,13.3,Electricity,Winter tires,1,0,1,Normal,19.0,0,1,6.5,19,1,winter,weekday,18.665000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-01-14,85982,72.0,12.7,Electricity,Winter tires,1,1,1,Normal,17.64,0,1,5.140000000000001,19,1,winter,weekend,18.320000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-12-01,85910,42.0,7.5,Electricity,Winter tires,1,1,1,Normal,17.86,0,1,5.359999999999999,19,12,winter,weekday,17.750000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-12-01,85868,83.0,18.5,Electricity,Winter tires,1,1,1,Normal,22.29,0,1,9.79,19,12,winter,weekday,20.075000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-11-01,85785,42.0,7.9,Electricity,Winter tires,1,1,1,Normal,18.81,0,1,6.309999999999999,19,11,fall,weekday,20.550000000000004
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-11-01,85743,42.0,9.2,Electricity,Winter tires,1,1,1,Normal,21.9,0,1,9.4,19,11,fall,weekday,20.355000000000004
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-10-01,85701,43.0,7.6,Electricity,Winter tires,1,1,1,Normal,17.67,0,1,5.170000000000002,19,10,fall,weekend,19.785000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-10-01,85658,42.0,8.8,Electricity,Winter tires,1,1,1,Normal,20.95,0,1,8.45,19,10,fall,weekend,19.31000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-09-01,85616,42.0,8.6,Electricity,Winter tires,1,1,1,Normal,20.48,0,1,7.98,19,9,fall,weekday,20.715000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-09-01,85574,28.0,8.6,Electricity,Winter tires,1,0,0,Normal,30.71,0,1,18.21,19,9,fall,weekday,25.595000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-08-01,85546,43.0,9.7,Electricity,Winter tires,1,1,1,Fast,22.56,0,1,10.06,19,8,summer,weekday,26.635000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-05-01,85503,43.0,8.0,Electricity,Winter tires,1,1,1,Fast,18.6,0,1,6.100000000000001,19,5,spring,weekday,20.580000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-05-01,85460,42.0,9.9,Electricity,Winter tires,1,1,1,Normal,23.57,0,1,11.07,19,5,spring,weekday,21.085000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-04-01,85418,42.0,7.1,Electricity,Winter tires,1,1,1,Normal,16.9,0,1,4.399999999999999,19,4,spring,weekend,20.235000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-04-01,85376,42.0,9.0,Electricity,Winter tires,1,1,1,Normal,21.43,0,1,8.93,19,4,spring,weekend,19.165000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-03-01,85334,43.0,7.7,Electricity,Winter tires,1,1,1,Normal,17.91,0,1,5.41,19,3,spring,weekday,19.67000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-03-01,85291,42.0,9.3,Electricity,Winter tires,1,1,1,Normal,22.14,0,1,9.64,19,3,spring,weekday,20.025000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-02-01,85249,42.0,7.8,Electricity,Winter tires,1,1,1,Normal,18.57,0,1,6.07,19,2,winter,weekday,20.355000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2017-02-01,85207,48.0,11.3,Electricity,Winter tires,0,0,1,Normal,23.54,0,1,11.04,19,2,winter,weekday,21.055000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-26,85159,63.0,14.0,Electricity,Winter tires,1,0,1,Normal,22.22,0,1,9.72,19,12,winter,weekday,22.880000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-23,85096,52.0,10.2,Electricity,Winter tires,1,1,1,Normal,19.62,0,1,7.120000000000001,19,12,winter,weekday,20.92000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-22,85044,42.0,7.6,Electricity,Winter tires,1,1,1,Fast,18.1,0,1,5.600000000000001,19,12,winter,weekday,18.860000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-22,85002,83.0,17.1,Electricity,Winter tires,1,1,1,Normal,20.6,0,1,8.100000000000001,19,12,winter,weekday,19.35000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-21,84919,42.0,7.7,Electricity,Winter tires,1,1,1,Normal,18.33,0,1,5.829999999999998,19,12,winter,weekday,19.465000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-21,84877,43.0,9.1,Electricity,Winter tires,1,1,1,Normal,21.16,0,1,8.66,19,12,winter,weekday,19.745000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-20,84834,42.0,8.0,Electricity,Winter tires,1,1,1,Fast,19.05,0,1,6.550000000000001,19,12,winter,weekday,20.105000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-20,84792,42.0,8.3,Electricity,Winter tires,1,1,1,Normal,19.76,0,1,7.260000000000002,19,12,winter,weekday,19.40500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-19,84750,43.0,7.9,Electricity,Winter tires,1,1,1,Fast,18.37,0,1,5.870000000000001,19,12,winter,weekday,19.06500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-19,84707,44.0,9.3,Electricity,Winter tires,1,0,0,Normal,21.14,0,1,8.64,19,12,winter,weekday,19.75500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-18,84663,50.0,10.0,Electricity,Winter tires,1,1,1,Normal,20.0,0,1,7.5,19,12,winter,weekend,20.570000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-16,84613,43.0,7.3,Electricity,Winter tires,1,1,1,Normal,16.98,0,1,4.48,19,12,winter,weekday,18.49000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-16,84570,42.0,8.6,Electricity,Winter tires,1,1,1,Normal,20.48,0,1,7.98,19,12,winter,weekday,18.730000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-15,84528,42.0,7.5,Electricity,Winter tires,1,1,1,Normal,17.86,0,1,5.359999999999999,19,12,winter,weekday,19.17000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-15,84486,83.0,15.7,Electricity,Winter tires,1,1,1,Normal,18.92,0,1,6.420000000000002,19,12,winter,weekday,18.390000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-14,84403,42.0,7.3,Electricity,Winter tires,1,1,1,Normal,17.38,0,1,4.879999999999999,19,12,winter,weekday,18.150000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-14,84361,42.0,8.4,Electricity,Winter tires,1,1,1,Normal,20.0,0,1,7.5,19,12,winter,weekday,18.690000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-13,84319,43.0,7.7,Electricity,Winter tires,1,1,1,Normal,17.91,0,1,5.41,19,12,winter,weekday,18.955000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-13,84276,42.0,8.1,Electricity,Winter tires,1,1,1,Normal,19.29,0,1,6.789999999999999,19,12,winter,weekday,18.60000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-12,84234,43.0,7.1,Electricity,Winter tires,1,1,1,Normal,16.51,0,1,4.010000000000002,19,12,winter,weekday,17.900000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-12,84191,85.0,17.7,Electricity,Winter tires,1,0,0,Normal,20.82,1,1,8.32,19,12,winter,weekday,18.665000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-12,84106,42.0,7.6,Electricity,Winter tires,1,1,1,Normal,18.1,0,1,5.600000000000001,19,11,fall,weekend,19.460000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-08-12,84064,42.0,7.4,Electricity,Winter tires,1,1,1,Normal,17.62,0,1,5.120000000000001,19,8,summer,weekday,17.860000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-08-12,84022,84.0,17.4,Electricity,Winter tires,1,1,1,Fast,20.71,1,1,8.21,19,8,summer,weekday,19.165000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-12,83938,42.0,8.1,Electricity,Winter tires,1,1,1,Fast,19.29,0,1,6.789999999999999,19,7,summer,weekday,20.000000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-12,83896,47.0,9.7,Electricity,Winter tires,1,1,1,Normal,20.64,0,1,8.14,19,7,summer,weekday,19.965000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-06-12,83849,42.0,7.7,Electricity,Winter tires,1,1,1,Normal,18.33,0,1,5.829999999999998,19,6,summer,weekend,19.485000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-06-12,83807,45.0,9.8,Electricity,Winter tires,1,1,1,Normal,21.78,0,1,9.28,19,6,summer,weekend,20.055000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-05-12,83762,42.0,7.7,Electricity,Winter tires,1,1,1,Normal,18.33,0,1,5.829999999999998,19,5,spring,weekday,20.055000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-05-12,83720,36.0,7.4,Electricity,Winter tires,0,1,0,Fast,20.56,0,1,8.059999999999999,19,5,spring,weekday,19.445000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-03-12,83684,44.0,8.2,Electricity,Winter tires,1,1,1,Normal,18.64,0,1,6.140000000000001,19,3,spring,weekend,19.60000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-02-12,83640,42.0,6.8,Electricity,Winter tires,1,1,1,Normal,16.19,0,1,3.690000000000001,19,2,winter,weekday,17.415000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-02-12,83598,72.0,15.4,Electricity,Winter tires,1,1,1,Fast,21.39,0,1,8.89,19,2,winter,weekday,18.790000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-01-12,83526,43.0,7.7,Electricity,Winter tires,1,1,1,Fast,17.91,0,1,5.41,19,1,winter,weekday,19.650000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-01-12,83483,82.0,16.5,Electricity,Winter tires,1,1,1,Normal,20.12,0,1,7.620000000000001,19,1,winter,weekday,19.015000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-30,83401,43.0,7.9,Electricity,Winter tires,1,1,1,Normal,18.37,0,1,5.870000000000001,19,11,fall,weekday,19.245000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-30,83358,43.0,9.1,Electricity,Winter tires,1,1,1,Fast,21.16,0,1,8.66,19,11,fall,weekday,19.765000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-29,83315,44.0,8.0,Electricity,Winter tires,1,1,1,Normal,18.18,0,1,5.68,19,11,fall,weekday,19.67000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-28,83271,24.0,4.8,Electricity,Winter tires,1,0,0,Normal,20.0,0,1,7.5,19,11,fall,weekday,19.090000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-28,83247,62.0,12.3,Electricity,Winter tires,0,0,1,Fast,19.84,0,1,7.34,19,11,fall,weekday,19.92000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-26,83185,29.0,6.1,Electricity,Winter tires,0,0,1,Fast,21.03,0,1,8.530000000000001,19,11,fall,weekend,20.43500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-26,83156,30.0,5.6,Electricity,Winter tires,0,0,1,Fast,18.67,0,1,6.170000000000002,19,11,fall,weekend,19.85000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-26,83126,42.0,7.2,Electricity,Winter tires,1,1,1,Normal,17.14,0,1,4.640000000000001,19,11,fall,weekend,17.90500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-25,83084,43.0,7.1,Electricity,Winter tires,1,1,1,Fast,16.51,0,1,4.010000000000002,19,11,fall,weekday,16.82500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-25,83041,42.0,7.0,Electricity,Winter tires,1,1,1,Normal,16.67,0,1,4.170000000000002,19,11,fall,weekday,16.59000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-24,82999,42.0,6.8,Electricity,Winter tires,1,1,1,Normal,16.19,0,1,3.690000000000001,19,11,fall,weekday,16.430000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-24,82957,84.0,14.5,Electricity,Winter tires,1,1,1,Normal,17.26,0,1,4.760000000000002,19,11,fall,weekday,16.72500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-23,82873,42.0,6.4,Electricity,Winter tires,1,1,1,Normal,15.24,0,1,2.74,19,11,fall,weekday,16.250000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-23,82831,44.0,7.7,Electricity,Winter tires,1,1,1,Normal,17.5,0,1,5.0,19,11,fall,weekday,16.370000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-22,82787,42.0,6.3,Electricity,Winter tires,1,1,1,Fast,15.0,0,1,2.5,19,11,fall,weekday,16.250000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-22,82745,55.0,9.5,Electricity,Winter tires,1,1,1,Normal,17.27,0,1,4.77,19,11,fall,weekday,16.135000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-21,82690,42.0,6.8,Electricity,Winter tires,1,1,1,Fast,16.19,0,1,3.690000000000001,19,11,fall,weekday,16.730000000000004
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-21,82648,115.0,22.2,Electricity,Winter tires,1,1,1,Normal,19.3,0,1,6.800000000000001,19,11,fall,weekday,17.745000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-18,82533,43.0,5.8,Electricity,Winter tires,1,1,1,Normal,13.49,0,1,0.9900000000000002,19,11,fall,weekday,16.395000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-18,82490,42.0,7.5,Electricity,Winter tires,1,1,1,Normal,17.86,0,1,5.359999999999999,19,11,fall,weekday,15.675000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-17,82448,42.0,6.2,Electricity,Winter tires,1,1,1,Normal,14.76,0,1,2.26,19,11,fall,weekday,16.310000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-17,82406,84.0,14.8,Electricity,Winter tires,1,1,1,Normal,17.62,0,1,5.120000000000001,19,11,fall,weekday,16.19000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-16,82322,42.0,7.0,Electricity,Winter tires,1,1,1,Fast,16.67,0,1,4.170000000000002,19,11,fall,weekday,17.14500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-16,82280,44.0,8.9,Electricity,Winter tires,1,1,1,Normal,20.23,0,1,7.73,19,11,fall,weekday,18.45000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-15,82236,42.0,7.0,Electricity,Winter tires,1,1,1,Fast,16.67,0,1,4.170000000000002,19,11,fall,weekday,18.45000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-15,82194,42.0,8.7,Electricity,Winter tires,1,1,1,Normal,20.71,0,1,8.21,19,11,fall,weekday,18.69000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-14,82152,43.0,7.2,Electricity,Winter tires,1,1,1,Fast,16.74,0,1,4.239999999999998,19,11,fall,weekday,18.72500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-14,82109,32.0,6.4,Electricity,Winter tires,1,0,0,Normal,20.0,0,1,7.5,19,11,fall,weekday,18.370000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-11,82077,49.0,10.3,Electricity,Winter tires,1,1,1,Normal,21.02,0,1,8.52,19,12,winter,weekend,20.510000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-11,82028,45.0,6.7,Electricity,Winter tires,1,1,1,Fast,14.89,0,1,2.390000000000001,19,11,fall,weekday,17.955000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-11,81983,42.0,8.5,Electricity,Winter tires,1,1,1,Normal,20.24,0,1,7.739999999999998,19,11,fall,weekday,17.565000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-11,81941,43.0,6.8,Electricity,Winter tires,1,1,1,Fast,15.81,0,1,3.3100000000000005,19,10,fall,weekday,18.025000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-11,81898,80.0,16.5,Electricity,Winter tires,1,1,1,Normal,20.63,0,1,8.129999999999999,19,10,fall,weekday,18.220000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-09-11,81818,42.0,6.9,Electricity,Winter tires,1,1,1,Normal,16.43,0,1,3.93,19,9,fall,weekend,18.53000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-09-11,81776,45.0,8.3,Electricity,Winter tires,1,1,1,Normal,18.44,0,1,5.940000000000001,19,9,fall,weekend,17.43500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-08-11,81731,42.0,7.3,Electricity,Winter tires,1,1,1,Normal,17.38,0,1,4.879999999999999,19,8,summer,weekday,17.91000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-08-11,81689,43.0,8.2,Electricity,Winter tires,1,1,1,Normal,19.07,0,1,6.57,19,8,summer,weekday,18.22500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-11,81646,42.0,6.7,Electricity,Winter tires,1,1,1,Normal,15.95,0,1,3.4499999999999997,19,7,summer,weekday,17.51000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-11,81604,22.0,4.6,Electricity,Winter tires,1,0,0,Normal,20.91,0,1,8.41,19,7,summer,weekday,18.430000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-05-11,81582,147.0,24.9,Electricity,Winter tires,1,0,1,Normal,16.94,0,1,4.440000000000001,19,5,spring,weekday,18.92500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-03-11,81435,132.0,19.7,Electricity,Winter tires,1,1,1,Normal,14.92,1,1,2.42,19,3,spring,weekday,15.93000000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-02-11,81303,83.0,13.7,Electricity,Winter tires,1,0,1,Normal,16.51,0,1,4.010000000000002,19,2,winter,weekday,15.715000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-28,81220,43.0,8.5,Electricity,Winter tires,1,1,1,Fast,19.77,0,1,7.27,19,10,fall,weekday,18.140000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-28,81177,42.0,6.7,Electricity,Winter tires,1,1,1,Fast,15.95,0,1,3.4499999999999997,19,10,fall,weekday,17.860000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-28,81135,30.0,5.5,Electricity,Winter tires,0,0,1,Fast,18.33,1,1,5.829999999999998,19,10,fall,weekday,17.140000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-28,81105,44.0,6.1,Electricity,Winter tires,1,1,1,Normal,13.86,0,0,1.3599999999999994,19,10,fall,weekday,16.095000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-27,81061,43.0,5.9,Electricity,Winter tires,1,1,1,Normal,13.72,0,1,1.2200000000000006,19,10,fall,weekday,13.790000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-27,81018,81.0,12.4,Electricity,Winter tires,1,1,1,Normal,15.31,0,1,2.8100000000000005,19,10,fall,weekday,14.515000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-26,80937,43.0,5.4,Electricity,Winter tires,1,1,1,Normal,12.56,0,0,0.0600000000000005,19,10,fall,weekday,13.935000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-26,80894,44.0,6.4,Electricity,Winter tires,1,1,1,Normal,14.55,0,0,2.0500000000000007,19,10,fall,weekday,13.555000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-25,80850,42.0,5.4,Electricity,Winter tires,1,1,1,Normal,12.86,0,0,0.3599999999999994,19,10,fall,weekday,13.705000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-25,80808,57.0,8.1,Electricity,Winter tires,1,1,1,Normal,14.21,0,0,1.7100000000000009,19,10,fall,weekday,13.535000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-24,80751,42.0,6.3,Electricity,Winter tires,1,1,1,Fast,15.0,0,1,2.5,19,10,fall,weekday,14.605000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-24,80709,63.0,10.2,Electricity,Winter tires,1,0,0,Normal,16.19,0,1,3.690000000000001,19,10,fall,weekday,15.595000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-21,80646,43.0,7.5,Electricity,Winter tires,1,1,1,Fast,17.44,0,1,4.940000000000001,19,10,fall,weekday,16.81500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-20,80603,42.0,5.5,Electricity,Winter tires,1,1,1,Normal,13.1,0,1,0.5999999999999996,19,10,fall,weekday,15.270000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-20,80561,83.0,14.0,Electricity,Winter tires,1,1,1,Normal,16.87,0,1,4.370000000000001,19,10,fall,weekday,14.985000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-19,80478,42.0,6.4,Electricity,Winter tires,1,1,1,Normal,15.24,0,1,2.74,19,10,fall,weekday,16.05500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-19,80436,44.0,6.3,Electricity,Winter tires,1,1,1,Normal,14.32,0,0,1.8200000000000005,19,10,fall,weekday,14.780000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-18,80392,42.0,5.7,Electricity,Winter tires,1,1,1,Normal,13.57,0,1,1.0700000000000005,19,10,fall,weekday,13.945000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-18,80350,34.0,4.9,Electricity,Winter tires,1,0,0,Normal,14.41,0,1,1.91,19,10,fall,weekday,13.990000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-17,80316,58.0,9.1,Electricity,Winter tires,1,0,1,Normal,15.69,0,1,3.1899999999999995,19,10,fall,weekday,15.050000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-15,80258,44.0,6.8,Electricity,Winter tires,1,1,1,Normal,15.45,0,1,2.9499999999999997,19,10,fall,weekend,15.570000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-14,80214,42.0,6.4,Electricity,Winter tires,1,1,1,Normal,15.24,0,1,2.74,19,10,fall,weekday,15.345000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-14,80172,45.0,7.4,Electricity,Winter tires,1,1,1,Fast,16.44,0,1,3.940000000000001,19,10,fall,weekday,15.840000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-13,80127,42.0,6.7,Electricity,Winter tires,1,1,1,Fast,15.95,0,1,3.4499999999999997,19,10,fall,weekday,16.195000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-13,80085,81.0,13.8,Electricity,Winter tires,1,1,1,Fast,17.04,0,1,4.539999999999999,19,10,fall,weekday,16.495000000000005
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-10,80004,42.0,6.2,Electricity,Winter tires,1,1,1,Normal,14.76,0,1,2.26,19,12,winter,weekend,15.900000000000006
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-12-10,79962,45.0,7.1,Electricity,Winter tires,1,1,1,Normal,15.78,0,1,3.28,19,12,winter,weekend,15.270000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-10,79917,43.0,6.2,Electricity,Winter tires,1,1,1,Normal,14.42,0,1,1.92,19,11,fall,weekday,15.100000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-11-10,79874,42.0,6.8,Electricity,Winter tires,1,1,1,Normal,16.19,0,1,3.690000000000001,19,11,fall,weekday,15.305000000000007
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-10,79832,42.0,6.2,Electricity,Winter tires,1,1,1,Normal,14.76,0,1,2.26,19,10,fall,weekday,15.475000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-10-10,79790,80.0,12.1,Electricity,Winter tires,1,0,1,Fast,15.13,0,0,2.630000000000001,19,10,fall,weekday,14.94500000000001
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-08-10,79710,87.0,12.3,Electricity,Winter tires,1,1,1,Normal,14.14,0,0,1.6400000000000006,19,8,summer,weekday,14.635000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-10,79623,42.0,6.1,Electricity,Winter tires,1,1,1,Normal,14.52,0,1,2.02,19,7,summer,weekend,14.330000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-07-10,79581,44.0,7.2,Electricity,Winter tires,1,1,1,Normal,16.36,0,1,3.86,19,7,summer,weekend,15.440000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-06-10,79537,42.0,6.0,Electricity,Winter tires,1,1,1,Normal,14.29,0,1,1.7899999999999991,19,6,summer,weekday,15.325000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-06-10,79495,84.0,12.6,Electricity,Winter tires,1,1,1,Normal,15.0,0,1,2.5,19,6,summer,weekday,14.645000000000008
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-05-10,79411,42.0,6.1,Electricity,Winter tires,1,1,1,Normal,14.52,0,1,2.02,19,5,spring,weekday,14.760000000000009
Mitsubishi,i-MiEV,2013,i-MiEV,35,2016-05-10,79369,45.0,6.2,Electricity,Winter tires,1,1,1,Normal,13.78,0,0,1.2799999999999994,19,5,spring,weekday,14.15000000000001
